"","asin","rating","verified","body","helpfulVotes","brand"
"22","B07DCB61LG",5,"true","Honestly, I couldn't be happier with this device. It checks all the boxes for an excellent phone, at a very reasonable price. The Snapdragon 845 is still a beast and the screen is just fantastic. Oxygen OS is THE best Android skin, HANDS DOWN. I actually prefer it to the stock Android found on pixel devices. The camera is very good. Fingerprint scanner is also very accurate. Really zero complaints from me. Best phone I've ever owned!",3,"OnePlus"
"23","B07DCB61LG",5,"true","There is nothing I dislike about this phone. Incredibly snappy. Beautiful bright screen. Plus, check out my about page: they sent me 8g + 128g despite buying just the 6+64. Stop debating; buy this now!",2,"OnePlus"
"24","B07DCB61LG",4,"true","Great phone love the fast chargering feature",1,"OnePlus"
"25","B07DCB61LG",5,"true","A lot of great things with the phone, great screen,decent battery life, okay camera, and it's very fast and responsive. However Speaker is distorted and unclear when volume is at max and easy to block. But it's an overall great phone, highly recommend it",NA,"OnePlus"
"26","B07DCB61LG",5,"true","The phone is amazing. Super fast",1,"OnePlus"
"27","B07DCB61LG",5,"true","Really good phone. Worth it",1,"OnePlus"
"28","B07DCB61LG",5,"true","Producto de primera",1,"OnePlus"
"29","B07DCB61LG",5,"true","The product arrived in good condition. I bought this for item for my brother and he is happy with phone so far. Can recommend the item and seller.",NA,"OnePlus"
"30","B07DCB61LG",5,"true","The phone is quick and easy to use and the GPU on the phone is also great. NFC feature Works flawlessly. A large amount of RAM is very helpful to be able to use this phone for years to come. Using apps like Google Translate with their image recognition system to translate words it's fast compared to using a low-budget phone. GPS on the phone is very accurate and Powerful. I have a house with a metal roof and the signal comes in very strong. I use the step counter on this phone that's right there is a step counter on this phone. I think its better than the accelerometer on the phone itself that uses inaccurate data. The step counter gives accurate step counting data show how many miles you walked. The audio quality through the headphone jack and Bluetooth is very good I use it to connect to my car. Overall this is a great phone for my needs.",2,"OnePlus"
"31","B07DCB61LG",5,"true","Well, my previous phone was an Orbic plus, n within a few months, that $#!t's battery died within hours. At least this one, I can go a whole day without needing to recharge-- if I don't play Pokemon Go too much; pretty much the reason I got this one. On that note: load times are much faster, GPS is a lot more accurate, usb-c means rapid charge/synch. I don't know when I'll next be able to really make use of the international sim card features, but certainly will use eventually, but do wish I thought ahead n got the version with a micro SD slot instead: tbh by the time I'll next need/be able to use international sim cards, I'm sure I'll have worn down the battery capacity",1,"OnePlus"
"32","B07DCB61LG",1,"true","This was Chinese version please don't buy if in USA.Wont work.",NA,"OnePlus"
"33","B07DCB61LG",5,"true","Personal use",NA,"OnePlus"
"34","B07DCB61LG",5,"true","Great phone best company out there love one plus keep it up .",1,"OnePlus"
"35","B07DCB61LG",5,"true","Bought this for my mom for Christmas, she loves it and wont quit telling everyone how nice it is. Battery life is pretty great, camera could be better but for the price is still very good, overall very nice phone.",NA,"OnePlus"
"36","B07DCB61LG",5,"true","Great phone",1,"OnePlus"
"37","B07DCB61LG",5,"true","Excelente!! Muy liviano y rápido",NA,"OnePlus"
"38","B07DCB61LG",5,"true","Hands down the best Android phone out there",NA,"OnePlus"
"39","B07DCB61LG",5,"true","Very good",NA,"OnePlus"
"40","B07DCB61LG",5,"false","Best bang for the buck. If you prefer the android platform you really cannot go wrong with this phone. It is the best bang for the buck. Does just about everything that the more expensive phones do. Plus it is lightning quick. Probably the fastest smoothest phone I have ever used.",2,"OnePlus"
"41","B07DCB61LG",2,"false","No aftermarket support for repairs. To repair the screen the phone must be sent in. I just spend $126 to repair a broken screen. The phone must be sent into a repair center for this service, it's very inconvenient. I also initially received a faulty phone when I first bought it.",NA,"OnePlus"
"42","B07DCB61LG",3,"true","All, this ad is bit misleading. I originally gave them 1 star but I now realize OnePlus is most of the blame here. OnePlus products are VERY confusing. For those of you who don't know, there are two versions of this phone. This phone (A6000) is the Asian (Chinese) version. The other version (A6003) is known as the US/EU version. To make things more confusing, the A6003 is often referred to as the ""International version"" (but there's no clear description one way or another from OnePlus, etc.). Either way, do your homework before buying this A6000 especially if you live in the US. Be familiar with the differences between these two. For example, TMobile will with be severely crippled in the US with the A6000 . But the A6000 is cheaper so it will be a better deal in other places, etc. OnePlus 6 is great phone by the way. Thumbs way up…",15,"OnePlus"
"43","B07DCB61LG",5,"true","My wife like it better than her old Samsung S6. I will buy again",1,"OnePlus"
"44","B07DCB61LG",5,"true","Good display, battery life, fast. So far (a few weeks) everything working perfectly.",1,"OnePlus"
"45","B07DCB61LG",4,"true","With the smartphone market now saturated with over-priced or under-valued phones, the Oneplus 6 is just the answer to all demands I have with a smartphone. I consider myself quite savvy with electronics, and I must say, the OnePlus 6 is quite a sight to behold! The snapdragon 845 is extremely powerful (albeit it does get slightly hot when performing demanding tasks, to be expected from such a powerful chip) and should deliver quality performance for years to come. I do not typically purchase a new phone unless its free with an upgrade, but every passing day signifies the completion of a new milestone in technology, thus resulting in the need for better hardware. I really REALLY love that they kept the headphone jack and will not be buying the oneplus 6t or any model hereafter that does not include one. The battery I will admit, is lacking after a day of power usage, however with dash charging I have not found carrying my charger and charging once or twice a day to be inconvenient at all. Oxygen OS is a blessing from the Android Gods, and I feel it necessary to include that one of the strongest aspects of this device is the skin OnePlus has integrated over stock Android. This is not quite the nexus line in terms of open android (custom roms are extremely hit or miss, which I find to be annoying, but I can live with it for now) however time may prove it to be even better. I say I find the lack of custom ROMs and slow development to be annoying, but this may just be old habits stemming from associating proprietary skins with useless and wasteful bloatware/features that have no practicality whatsoever, something that Oxygen OS absolutely lacks. Every feature they include is useful, and the 2 applications I could consider ""bloatware"" are easily removed even without a Terminal Emulator. Needless to say I intend to run this thing for 2, maybe 3 years, and based on my initial impressions, I have no doubt that it will stand strong against the test of time. Phenomenal Now for cons, this phone does not have many, but the most stand-out issue is the lack of proprietary heat dissipation. There is no heat pipe or thermal solution whatsoever in this device. This is slightly mitigated by the all-glass design (which in itself is NOT a con, check with speedtest) which allows the heat to be quickly absorbed and dissipated throughout the body. however this does irk me as heat will be the death of this phone. All things considered, given OnePlus' reputation for outstanding engineering and rigorous manufacturing/approval process, I have faith that the engineers have already investigated this and trust that their decision to not include such things is indeed for reasons other than cost cutting. It is something to note, however, and I take off one star entirely for this reason and this reason alone. Other than that, this device is almost flawless. Note: Some people may consider the 2280x1080 display as being a con, however 1440p on a screen this small only enhances visuals so well and demands much more of the core components inside causing even more heat and worse battery life. For people that list this as a con, scroll to about phone, tap ""Build Number"" until you unlock developer options, and then search through developer options until you see ""Force 4x MSAA"" and enable this feature. Though it won't be the physical pixel density associated with 1440p, this should prove satisfactory to those who believe the display to be limited by its resolution. In my opinion however, the 1080p display is more than enough and I believe most people would agree that 1440p might be a little overrated for a 6.3"" display Note: Some people may also complain about the speaker being low output/mono/tinny at high volumes and while this is a valid complaint please do remember it has a headphone jack and may be the last time we get to see one. I mitigate the subpar speaker based on the fact that I can plug it into any speaker I want. This does not EXCUSE OnePlus for incorporating such a pathetic audio solution, they simply ""dodged a bullet"" with that particular criticism as the industry is generally omitting the headphone port altogether",58,"OnePlus"
"46","B07DCB61LG",5,"true","I was looking for a phone that could replace my beloved but aging LG V20. It had to, at least, have the following features: - Worldwide LTE coverage - Dual SIM tray and management - 3.5 audio jack - flagship internals (SoC, screen, etc..) - Modern/tall screen format with at least 18:9- ratio - Pure or almost pure Android experience - Under $500 pricetag I waited for OnePlus to release the 6T but, alas, they decided to remove the 3.5mm jack. So the choice then was obvious for me: I was going to buy the OnePlus 6. This is hands down the best phone you can get today for under $500 and these are a few of the reasons why: It is fast: All apps load instantly, no matter how many there are aponed or in memory It is gorgeous: even though it is a standard glass sandwich with aluminum on the side design, it manages to stand out, even in front of much expensive phones like S9 or Iphone Battery life is fantastic: I leave home at around 9am with a 100% charge and come back after a day of heavy usage (news, social media, youtube, camera, combination of data and wifi usage) at around 8pm with around 20% to 30% of charge left. And with the DASH charger, you get back to 50% in less than 20m from that point. 0%-50% in 30m The software experience is amazing: Oxygen OS is a ""breeze of fresh air"" in the Android world. No bloatware, no intrusive apps. No duplicate apps... Need a mail app? Gmail. Need a browser? Chrome... Actually, I have not seen a more seamingless integration between HW and SW in the Android world than the one these guys pulled. I personally believe that not even Samsung gets it this right. Oh, and it updated to Android 9.0 Pie off the bat, so security and SW updates on schedule? Also check! And, did I mention it is fast? I mean... seriously fast. All transitions between apps are smooth, animations are smooth, apps execute flawlessly with no hicup, including heavy duty ones like graphic intensive games. No matter what you throw at it, the OP6 will manage it like it is no big deal. When anyone asks me ""Hey Fran, I want to upgrade/change my actual phone, what do you recommend?"" I always say OnePlus. In 2018, I was between OP 6 and OP 6T, which is also fine, but the lack of 3.5mm jack is a deal breaker for me. Also, it is $150 more expensive. So, if you're in the market for a new phone, OP6 is my recommendation. I assure you, it is going to be the smartest choice you'll make and will keep you very happy for very long time. One thing though... the A6000 model is the one for the Chinese and other Asian markets. It lacks LTE bands 30, 32 and 71, used right now by T-Mobile. In the US, I'd recommend buying the A6003 version. For the rest, the A6000 is perfectly fine.",21,"OnePlus"
"47","B07DCB61LG",5,"true","I love my phone! I paid less for my phone than all of my friends, and I have more features than them. Face and fingerprint unlock. Pop out windows like with directions and videos. My phone is faster than all of my friends and I have no complaints. People claim now China is spying on me or whatever, but we all use social media, let Alexa listen to us in every house, and gave Russia our info apparently when we aged our photos. So really, why do people pick and choose when they care about online security when their precious Apple products are threatened? (whoops, tripped on a soap box)",2,"OnePlus"
"48","B07DCB61LG",5,"true","Great phone except sound quality and battery, everything else is literally equal to or better than flagships. If u don't mind a little lower than average speaker or 6 hr battery u should get",6,"OnePlus"
"49","B07DCB61LG",5,"true","Finally broke down and replaced my Samsung Galaxy S5. I root and mess with different OS, and liked the One Plus perspective for making rooting easy. I also like that the Oxygen OS is so minimalist that I'm not tempted to replace it with a custom ROM. I LOVE THIS PHONE! Great value and about half the price of a Galaxy S9 (which is what I was going to get, until I compared specifications vs. value).",2,"OnePlus"
"50","B07DCB61LG",4,"true","Great phone",NA,"OnePlus"
"51","B07DCB61LG",4,"true","Phone works with T-Mobile network and dual SIM works with international networks. Phone is amazing.",1,"OnePlus"
"52","B07DCB61LG",2,"true","no funciona en Ecuador, porque no hay como homologarle, según las autoridades ecuatorianas es un modelo que debería venderse solo en China",NA,"OnePlus"
"53","B07DCB61LG",1,"true","Bad saler",1,"OnePlus"
"54","B07DCB61LG",1,"false","Ever since buying this phone, I have been plagued with camera issues. After only a few months of normal use, dust particulars started to build up inside the camera lens. (LOOK at the bottom camera in the photo) I was able to submit into for repair but after a couple of months, the same issue occur. It's a cheap phone for the specs but OnePlus definitely did not do enough R&D and improve its hardware. Just google ""dust in camera Oneplus"" and read all about many others having this problem. Unfortunately, OnePlus will not refund my money even after a failed repair attempt....",2,"OnePlus"
"55","B07DCB61LG",5,"true","Le doy 5 estrellas por que llegó en tiempo y forma y por qué todo llegó en orden. Para los argentinos funciona perfecto al menos en Personal, en 4g.",2,"OnePlus"
"56","B07DCB61LG",5,"true","I bought this phone and used it a few days here in the USA before giving it to my Mom on Mother's days works perfectly she loves it and uses it in México without any problem,and says it's very fast",NA,"OnePlus"
"57","B07DCB61LG",4,"true","So far so good nice phone only have it some days now.",NA,"OnePlus"
"58","B07K76LBLZ",3,"true","so far so good",NA,"OnePlus"
"59","B07K76LBLZ",5,"true","Producto entregado en tiempo y según calidad esperada",NA,"OnePlus"
"60","B07K76LBLZ",2,"false","In display fingerprint reader is virtually unuseable. Despite going through the fingerprint process 3 times, device still fails to recognize fingerprint 75% of the time. On the rare occasion it does work, it is far slower than phone with dedicated sensor. Other issues are extremely slow messaging app, a weak haptic motor, and tinny speaker. The 6t isn't a top tier phone for a good price. Instead, you're getting what you pay for: a second tier phone.",35,"OnePlus"
"61","B07K76LBLZ",5,"true","Android Carplay",NA,"OnePlus"
"62","B07K76LBLZ",4,"true","Good",NA,"OnePlus"
"63","B07K76LBLZ",1,"false","Still a good phone but false advertisement",5,"OnePlus"
"64","B07K76LBLZ",3,"false","Is that a US version or Asian version oneplus 6t and why no US warranty",6,"OnePlus"
"65","B07K76LBLZ",4,"false","This is a really nice phone! Sadly in my experience, I was having to charge the phone in the evenings even with only normal use (screen 100%, using Facebook for a total of an hour or do, talking on phone for 30 minutes). I loved the camera, I loved the style, it's a well made device but in the end I prefer better battery performance as I get with my Moto G7 Power. I understand the OnePlus 7 will have a slightly better battery, perhaps I'll try that one when it's available.",NA,"OnePlus"
"66","B07K76LBLZ",5,"true","More accessories",NA,"OnePlus"
"67","B07K76LBLZ",1,"false","All 6T phones have a known microphone hardware problem. We replaced phone once, same problem. Microphone drops out on calls. Not a network issue, bad hardware. OnePlus would not refund our money, they want the phone back yet again. Hours haggling (to no effect) with OnePlus. Purchase at your own risk, the company will not take responsibility for their product.",NA,"OnePlus"
"68","B07K76LBLZ",5,"false","I have this phone and it's amazing.. Fast 9ne plus. Did it...",2,"OnePlus"
"69","B07K76LBLZ",2,"false","Do not buy for Verizon plan. Reviews say it works with Verizon, you just have to toggle ""CDMA-less roaming."" So I did that and lost almost all coverage at my home and a cabin I visit. Won't send SMS consistently either. Calls drop. DO NOT buy if you are on Verizon.",1,"OnePlus"
"70","B07K76LBLZ",4,"true","The description says that it is a factory unlocked phone while in reality it is an unlocked TMobile device. The phone is a model A6013 and can be used on the Verizon network with a little tweaking. I am currently on tracphone plan using a Verizon SIM card. When I first tried to send a text or connect to the network it wouldn't work. I did a little research on line and found that the device has to be set to use Vo-LTE. This can be easily enabled by dialing *#*#4636#*#* selecting ""phone information"" and changing the preferred network type to ""LTE/UMTS auto (PRL)"". Once I did that everything started working normally. The phone came in a white box and was wrapped in buble wrap. It was in fair condition for being a used phone. It had 2 unnoticeable scratches and a small pit that is barely noticeable when the screen is off. The back has some small pitting around the edges of the lense like it had been in a case. Overall I am happy with the phone in general. It kinda ticks me that it is a TMobile unlocked phone and shows the pink splash screen at startup but not enough to send it back. Another thing to note is that the back of the phone is incredibly slippery and easily dropped. Other than that I am happy with the phone. Possibly in the future I will reflash the software to the factory unlocked so that I can debrand the phone.",1,"OnePlus"
"71","B07K76LBLZ",4,"true","Purchased this US version, everything is perfect except the charger. Came with a Euro 220v charger. There was a 110v adapter thrown in the package separately but it's pretty much useless. It's too heavy and long to stay in the socket. Picked up the Dash quick charger separately with a 6.6' C-Type cord.",1,"OnePlus"
"72","B07K76LBLZ",4,"true","Incredible phone, better than $1000 iPhones and Samsungs. Blazing speeds for games. Camera isn't super awesome but I don't care cause I don't take pictures. They sent the Chinese/Indian model and not the US. This is true of both of the phones I bought. The box says A6013 but the phones are both A6010. Not a big deal so far here in Michigan or Ohio, but some areas may use different frequencies causing you to lose service but I'm not overly concerned personally. The difference between the A6013 and the A6010 is like 2 or 3 frequencies, I can't remember just Google it of you feel it will be a problem. That's the only reason why I gave the phone 4 stars instead of 5 is because of the mislabeling/false advertising. The battery is incredible often lasting 2 days or more if you don't use it all day. I can usually get 36+ hours and 7-8 hours of screentime before charging.",NA,"OnePlus"
"73","B07K76LBLZ",5,"true","In 90th percentile for speed. Has Android 9.0 Pie (finally a very mature and polished OS). Hard switch for ring/vibrate/mute. Huge screen with no buttons, bezels, or wasted real estate. Fingerprint sensor right on screen. Love USB-C not caring about orientation of plug, unlike micro-USB. Headphones via USB-C or Bluetooth only, since no audio jack. My phone auto-pairs flawlessly to 7 different remembered BT devices in course of a single week. Android 9.0 now as slick as PalmOS was with Pre. Have had some problems with OTG so far, and this seems due to changes made for 9.0 OS. So glad I migrated away from iOS to Android, and from iPhone to OnePlus.",NA,"OnePlus"
"74","B07K76LBLZ",5,"true","OnePlus is an amazing phone. There might be a small issue with the battery, because you are charging and discharging your phone very quickly and doing so repeatedly over the course of many days. The battery might wear out very quickly.",2,"OnePlus"
"75","B07K76LBLZ",5,"true","Please note the A6013 version is for the UK and North America available bands. The A6010 is for India and China and will not perform as well in the US. Replaced a Samsung 8 with this phone, the OnePlus 6T, and found that the signal strength and reception performance significantly outperforms my Apple I-phone and the Samsung 8 that was a China version, (IE the note above). Side by side comparison on the AT&T network. What we thought were dead zones was due to poor performance. Overall response, display, and capabilities are noticeable improvements also.",NA,"OnePlus"
"76","B07K76LBLZ",5,"false","I purchased this phone (in Midnight Black) directly from Oneplus about a month ago (much better price). I have been very pleased with it. The fingerprint login works smoothly...it did take a while for it to ""learn"" my fingerprint. The camera is very good for a point and shoot person such as me. The battery life is excellent...with moderate use I charge it about every 2 days and there is typically life to spare when I do this. My carrier is Consumer Cellular (AT&T). I just inserted the sim card from my old Oneplus One phone and got the new phone settings via an internet search. The process went smoothly. Nothing bad to report so far.....",6,"OnePlus"
"77","B07K76LBLZ",4,"true","So far it is all good except I have couple of time phone got frozen n had to reset. At first it was not responded after press power button. I figured out I had to press power button n one of the volume button at the same time n it worked... Other than that it is good phone.",NA,"OnePlus"
"78","B07K76LBLZ",5,"true","This phone is certainly a flagship killer. Fast, excellent camera, half the price.",NA,"OnePlus"
"79","B07K76LBLZ",5,"true","Slow in screen fingerprint reader. Takes some time to learn your fingerprint. Amazing and fast phone. Totally worth the money",NA,"OnePlus"
"80","B07K76LBLZ",5,"true","Product was exactly as described, excellent shipping!",NA,"OnePlus"
"81","B07K76LBLZ",5,"true","The phone is very good except the fingerprint reader as it is built in screen and does not recognize in one attempt , sometimes not even with multiple attempt.",NA,"OnePlus"
"82","B07K76LBLZ",5,"true","Product was a gift for my wife who isn't really into tech stuff, but loved this purchase. She especially loves the picture quality of the camera ... No wonder it's the best phone for 2018",NA,"OnePlus"
"83","B07K76LBLZ",1,"false","Don't. Terrible coverage on Verizon. Txt fails. Wouldnt refund had to ""repair."" Didn't trust it and took too long. Bought a great Pixel 3a XL. Haven't turned on the 6t since.",NA,"OnePlus"
"84","B07K76LBLZ",5,"true","Muy buena condición, mal empacado",NA,"OnePlus"
"85","B07K76LBLZ",5,"true","😁",NA,"OnePlus"
"86","B07K76LBLZ",5,"true","Coming from a Samsung... Anything is better. This was just... Better. Given the Samsung was free and I paid for this...",NA,"OnePlus"
"87","B07K76LBLZ",5,"true","My husband doesn't use his phone a lot but he really likes this brand. My son and I both have the OnePlus 6 and are very happy too.",NA,"OnePlus"
"88","B07K76LBLZ",4,"false","Got this via T Mobile. A very good phone, with stable battery life,not as long as I expected but easily gets me through the day inspite of heavy usage. The fingerprint sensor is slower than the dedicated ones, but it works. The other review regarding the sensor might be before the update by OnePlus by which they fixed the algorithm.",12,"OnePlus"
"89","B07K76LBLZ",4,"false","ORIGINAL REVIEW (5 stars): The OnePlus 6T is near-perfect for me. Last time I bought what I’ll call a “budget flagship”, I regretted my purchase within weeks. I was SO nervous that that was going to happen again. I can affirmatively say, after 4 weeks my fears were assuaged. After 6 months, I’ve found MINOR flaws, but I’m still very happy with my purchase. First, the pros: Snappy, sharp camera (they did “best camera” reviews where it was in competition with the latest iPhone, Galaxy and Pixel phones, and it held its own!) It has very few instances where it shows any sign of hiccupping or slowing down. The “teardrop” camera hole is wonderful. Absolutely wonderful. I mostly use my phone for reading (articles, emails, etc), and the screen is SO tall it’s a godsend. ""Warp Charge"", as they call it. The speed at which it charges the battery is awesome. At 20W charging speed, it beats out the Galaxy S10 (15W), the Pixel 3 (18W), and the iPhone XS (highest speed *probably* 18W, hard to tell). I bought a spare of OnePlus's proprietary chargers to keep at work. Kind of annoying that they're not on a common standard for fast chargers (you have to buy both their brand charger and their brand cable), but who is these days? It doesn’t have any of the nonsense they put in more expensive phones, and the cost-savings brought it down to $579, direct from OnePlus. Now for the flaws: The main thing is the fingerprint reader. It’s fast most of the time. But I feel like I have to push my thumb down extra hard, and it sometimes fails after multiple attempts, especially if there’s grease on my finger or the screen. Still on par with any fingerprint reader I’ve used in the past, and it’s such a minor inconvenience that I’m not mad. I hear that the new OnePlus 7 Pro has a better one, though. Another thing is the vibrator; it’s so weak I don’t feel notifications if it’s in my pocket, and I often don’t hear it. Again, minor inconvenience. Overall, the many pluses (buh-dum, chh) outweigh the few cons. I’m very happy with my purchase. ********************* EDIT 9/4/19: I recently discovered that this phone doesn't have Wifi calling. I had to take off a star because that's a pretty standard feature nowadays, and there are situations where I need it.",1,"OnePlus"
"90","B07K76LBLZ",1,"true","I like that it came quick and i like the phone. But what i didnt like was, that the product advertising was incorrect and i received a different model that what i payed for. I wish i could do something about it.",NA,"OnePlus"
"91","B07K76LBLZ",5,"true","I received oneplus 6T, clearly used but I got everything as if brand new. All & all happy customer.",1,"OnePlus"
"92","B07K76LBLZ",5,"true","I am truly impressed with this phone. It is very good, fast, pretty, confortable, camera is simply awesome. Stongly recommend.",NA,"OnePlus"
"93","B07K76LBLZ",4,"true","Stock camera software is no good - blurry/granulated. Better install GCAM to replace it. Everything else is pretty great.",NA,"OnePlus"
"94","B07K76LBLZ",5,"false","I had the One Plus 6T 11 days until my phone completely died. It would no longer charge nor did it power on. I attempted to contact One Plus and received no help whatsoever. So I ended up contacting my Cellular provider from for a return. I am very disappointed that this phone didn't work because while it did the battery life was great. Sound quality on calls wss poor and the camera was ok. Overall this is a device I wouldn't recommend. And I have owned many Cell phones since the late 1980's",1,"OnePlus"
"95","B07K76LBLZ",4,"false","The fingerprint reader is pretty much useless, have redone my fingerprint over and over, it works great at first then it sucks. Face recognition could be better too. The OnePlus brand screen protector wouldn't push bubbles out from underneath it, worst to apply protector I've ever installed. Overall it's not bad but the fingerprint reader really kills the functionality, like multiple times a day",NA,"OnePlus"
"96","B07K76LBLZ",5,"true","Definitely best value for your money.",1,"OnePlus"
"97","B07K76LBLZ",5,"true","Good phone",NA,"OnePlus"
"98","B07K76LBLZ",5,"true","One plus 6t came in perfect condition. Bought it for use outside of the US. Can verify that the phone is unlocked",NA,"OnePlus"
"99","B07K76LBLZ",5,"true","This is the best phone that I’ve ever had. Everything works as expected and it’s very fast. I don’t know why people complain about the finger printer reader on the screen. This one works as well as the rear mounted fingerprint reader only my last couple of phones. I was little unsure about buying a phone without a headphone jack. So, I used the money I saved on the phone and bought some wireless earbuds and I will never go back to wired headphones. It’s so much easier to leave my phone on a table and walk around the house doing things without having to deal with the wires. Now I use my headphones way more than I used to. Do yourself a favor and get some wireless headphones with this phone.",18,"OnePlus"
"100","B07K76LBLZ",5,"true","Good",NA,"OnePlus"
"101","B07K76LBLZ",1,"true","Scratches on half of the screen",NA,"OnePlus"
"102","B07K76LBLZ",5,"true","Amazing product thank you",NA,"OnePlus"
"103","B07K76LBLZ",5,"true","Great overall Android phone, no damages during shipping and after a month phone performance hasn't declined, would recommend to anyone who wants to get a upgrade.",11,"OnePlus"
"104","B07K76LBLZ",5,"true","I primarily bought this phone for reception benefits, and for Android Auto compatibility. The reception remained the same to little better. And Android Auto, worked great except no incoming ringtones. I did some research and fixed both problems. Now this is the flagship they claimed. And couldn't have been more happy with the seller's packaging and quick shipment. Got my phone 2 days from order, even though wasn't expecting for 7 days. Great experience, great product.",8,"OnePlus"
"105","B07K76LBLZ",5,"false","Great phone.....if you have TMobile as a service provider just get it thru them, I got mine for $560 thru them.",34,"OnePlus"
"106","B07K76LBLZ",1,"false","The Oneplus 6t is a great phone if you never take panoramic photos or don't care about the led notification. I miss having the led indicator, I'm not sure why Oneplus eliminated this... The panoramic mode is unusable and no support from Oneplus or through the customer forum. Very sad that such an easy fix is making me regret buying a Oneplus phone. My previous Samsung Note 5 took great panoramic shots. If panoramic shots are not your thing then this phone is for you: very fast, amazing battery life, screen is sharp, and good build quality. What you save in cost you lose in support. If this panoramic issue doesn't get resolved then my next phone will probably be back to Samsung.",1,"OnePlus"
"107","B07K76LBLZ",1,"true","1. CUSTOMER SERVICE IS NON-ENGLISH BASTED LIVESTOCK, SO I COULD NOT GET A RETURN AUTHORIZATION. ""I CANNOT HEAR YOU"" IS COMMONLY USED TO GET RID OF RETURNS COSTING ONEPLUS MONEY IN REPAIRS. 2. HAD A 6T AND 7 MODELS AND BOTH GAVE THE SIMS CARD ERROR WHEN HIDING MY NUMBER. THIS MEANS YOU CANNOT MAKE CALLS. IF MY MOBILE SERVICE DOES NOT GIVE ME BACK MY MONEY FOR SERVICE, I WILL BE SUING BOTH ONEPLUS AND THE MOBILE COMPANY FOR UNDER $100. AND THEY WILL BE PAYING THOUSANDS TO ATTORNEYS. LET EVERYONE TAKE THEM TO SMALL CLAIMS COURT.",NA,"OnePlus"
