"","asin","rating","verified","body","helpfulVotes","brand"
"50","B00VQQ294C",1,"true","Charged once. Loaded music. Played til battery was discharged. Battery will not recharge.",NA,"Apple"
"51","B00VQQ294C",1,"true","Unfortunately this iPod was a fail. We bought it for our son for his birthday and within 2 weeks the home button wouldn’t function anymore. The battery life is terrible. What a waste of money.",NA,"Apple"
"52","B00VQQ294C",5,"true","Even though I HATE APPLE, it's what my ""traitor"" daughter wanted. It was in great condition when it arrived, well packaged and has had no issues so far.",2,"Apple"
"53","B00VQQ294C",1,"true","So I got the iPod and can't even use it do to authorized credentials it needs to use it from the old owner",1,"Apple"
"54","B00VQQ294C",2,"true","It came on time and it looks brand new with no scratches or marks on it, but the touch screen keeps freezing. At first I thought it might just be a glitch and after the first 2 days it started working again without problem. I've now had it for 12 days and rarely did it freeze, but since yesterday the touch screen functions are not working. I can't slide, open or close any applications, I couldn't even turn the thing off. Once I was able to deactivate it for the night, it turns back on, but the problem is still prominent and annoying as all hell!",3,"Apple"
"55","B00VQQ294C",5,"true","My refurbished ipod touch is like new...very happy with it.",NA,"Apple"
"56","B00VQQ294C",5,"true","Works and looks new",NA,"Apple"
"57","B00VQQ294C",2,"true","the product and the reviews seem to be VERY misleading about this product. When i got my iPod touch 5g i was very disappointed to find out that it does NOT have a back camera DESPITE reviews saying it does. I hope that i can find a way to return it.",15,"Apple"
"58","B00VQQ294C",5,"true","Arrived on time, packaged very well and in mint condition (refurbished). It was a great deal, my son loves it. Thank you.",NA,"Apple"
"59","B00VQQ294C",1,"true","Do not buy it doesnt hold a charge.",NA,"Apple"
"60","B00VQQ294C",5,"true","Works like a champ",NA,"Apple"
"61","B00VQQ294C",3,"true","I think that the Ipod was in great condion, but the charger does not work at all for apple products. I am unsure as to why we got a charger cord that does not work!",NA,"Apple"
"62","B01AUOS8BI",1,"true","expensive phone and don't worth.the battery health only 70%.battery super bad.worst battery phone i ever used. And the bottom screw is rusty.",NA,"Apple"
"63","B01AUOS8BI",1,"true","I do not like the battery. The battery jumped percentages. The phone lags every other minutes. I was on the phone with my girlfriend and the phone started buzzing out of control. The screen hesitates to my touch some times. The battery charged & drains to fast. The batty would drain fast then hit a random percentage & the battery would start draining normally from there.",1,"Apple"
"64","B01AUOS8BI",5,"true","Great! Minor scratches on the screen but its barely noticable",7,"Apple"
"65","B01AUOS8BI",1,"true","I hace ti return it, it doesn’t work at all",3,"Apple"
"66","B01AUOS8BI",2,"true","The. phone had a few dents and the screen was scratched up. It was also a remanufactured phone, not a refurbished phone.",NA,"Apple"
"67","B01CR1FQMG",3,"true","Pros Phone arrived in excellent condition no visible damage at all and properly unlocked I’m on cricket mobile all I had to do was insert sim and go. Cons After 3 days of use phone shut off and would not turn back on without being fully charged. Upon turning phone received an error notification that battery could not maintain peek performance Solution Contacted seller to no avail. Contacted Apple store and was informed based off of battery statistics that battery was faulty and needs to be replaced for 29.99 Scheduled maintenance for next week Results Will update after trip to Apple and verify true quality of the phone Overall Honestly it’s an inconvenience about the battery but even with the additional fee of replacing battery phone still comes in under 300 for a 64gb 6s I wish there was more clarity as to what certified refurbished means but all in all still satisfied with product though customer service may be a problem if your issue is major luckily my problem was only 30usd",19,"Apple"
"68","B01CR1FQMG",5,"true","Got this for my daughter as her first smart phone. Wasn't going to spend $400-500 on a phone, so went the factory refurbished route. It is a very nice phone, looks new to me. came with non-OEM charger and cable, but it works so who cares. no ear phones but that's ok. What I liked is the availability of a 1 year protection plan that popped up with I placed this phone in my cart - the protection plan offers don't pop up for all the phone choices so I would place one in my cart the delete it if the protection plan wasn't offered, repeated until I found one that did. All in all I think a good buy. Square Trade provides the protection plan. I used them for a Kindle several years ago and they did a great job replacing it after my son broke it.",69,"Apple"
"69","B01CR1FQMG",1,"true","Be VERY cautious about buying a phone from them!I purchased the iPhone 6s refurbished from this seller. Initially, the phone seemed to have no issues. As I continued to use it, the battery life got progressively worse. I am just past the 90 day warranty, and the phone will not charge anymore. So I am stuck with a defective phone & the seller is offering no solutions to resolve this issue. This was my second time purchasing this item, as the first iPhone 6s I purchased also had a problem with the camera. I strongly advise against buying a refurbished phone and will never do so again. Basically you are taking a gamble for your money. I thought I was saving money, but I wasted time, energy, and money in the long run. And do NOT buy from MyWit.",54,"Apple"
"70","B01CR1FQMG",1,"true","I thought the phone was great until I started receiving phone calls. At first I thought it was the person on the line who's phone was messed up. After a few phone calls it was obvious the phone isn't working properly and all calls sound like the person is miles away, hard to hear them unless you put them on speaker phone. This was one of my fears of buying a ""certified refurbished"" product and unfortunately I was right.",38,"Apple"
"71","B01CR1FQMG",5,"true","7/6/17 Just received my phone today! As far so good! Attached are the pictures of what I received in my package, only thing not pictured was the metal tool to pop out the SIM card tray. Overall very pleased with what I received!",250,"Apple"
"72","B01CR1FQMG",5,"true","TLDR: Great phone, looks new. Pay attention to who the seller is when you make your choice - the seller changes when you choose a different color. I bought from BuySPRY. All good so far. I was incredibly hesitant to buy a refurbished phone on Amazon after reading so many negative reviews on various products. I spent a lot of time researching my options and figured this one was probably my safest bet. Phone came in perfect condition (seriously, it looks brand new) and so far all the functions seem great. Set up was easy, unlocked, ready to set my fingerprint and everything. It's fast, sleek, and beautiful. Camera and audio are also great. What I learned: who the seller is is very important. Although all the phones on here are iPhone 6S 64GB, when you select a different color, the seller changes. When you scroll down and look at the section ""Compare to similar items"", you will see who the phone is sold by. Looking at the reviews, most of the negative reviews seemed to be associated with the Space Gray more than the other colors. I then looked rating of each seller for each color of the iPhone 6S 64GB and went from there. As of the time of this review, the Space Gray is listed as ""Item Under Review"" because of the customer feedback.",1,"Apple"
"73","B01CR1FQMG",1,"true","This came with the old battery. It has a battery max capacity of 80% which means the phone dies much faster than a phone with a new battery. I didn’t realize this until i noticed my phone was dying after about 8 hours after full charge overnight. By this time, i had this new phone set and didn’t want to go thru the hassle of sending back and starting over. I think this seller counts on that. Now I have to set phone to low battery mode for it to last a day until I have the time to buy a new battery",19,"Apple"
"74","B01CR1FQMG",1,"true","The product was defective and I wish I had chosen another retailer. It's not too late for you. 1. DEFECTIVE BATTERY - The phone was defective the day it arrived. The battery does not hold a charge consistently or indicate how long it will actually last. This defect is sporadic—so sometimes it works and sometimes it doesn't. I thought I was doing something wrong at first so, after a few weeks of frustration, I did a test to see: tracking how long I charged and how long it lasted. This confirmed it was not my fault or a defective charger and that the phone I purchased from Electonic Deals was the problem. 2. QUESTIONABLE SECURITY - Since the day it arrived, I've had someone trying 'access the phone' remotely who is not me. I have never experienced this when I purchased a new phone or one from a credible phone reseller. 3. DEFECTIVE CAMERA - The camera stopped working entirely with no clear cause as I did not drop or damage it in any way prior to this malfunction (however, to be honest, I did scratch it in the corner but this was ironically just last week). All these problems lead to some unfortunate experiences. An unreliable phone can leave you stranded in dangerous situations: Once I charged the phone all day at work, and left late at night so I called a cab. The Electonic Deals phone died by the time I was outside, leaving me locked out and stranded. The cab never came and I had to walk through the city by myself at midnight. It can also risk your job: I had a 100% charge before going to bed so I did not plug it in to charge (reasonable) and it died before the morning so my alarm did not ring. I was late to work several times because of this and ended up buying an old alarm clock. Why didn't I send it back immediately? - Initially, I was not sure the battery issue was a defect. I tend to trust sellers and waited to verify this before accusing Electronic Deals of making a bad sale. - The requests to access my info made me not trust sending it back. Maybe it was Electonic Deals and, if I sent the phone back, I would be at risk of identity theft. I still don't trust this and will bring it to a techy friend to clear my data... - A cell phone is no small purchase. The time between returning it, receiving my money back, and purchasing a new one would leave me disconnected and out 1K. - Once I did confirm this, I had come up with a system: use it only when needed, carry an external battery and always have it plugged in when at work, home and near a power source. Ignore the requests from the mysterious person and hope for the best. Once the camera died, it was very doomed and clear I had been swindled by Electonic Deal. Note: After many emails, the company eventually said I could return the phone— however, they included terms that essentially negated the offer to take it back. Maybe the return terms were a mistake and they will send me my money back in full. However, I've received no gestures of good faith or indication that they sell working products or do fair business. I may have to take the $500 loss because it was my choice to test instead of returning immediately. So my advice is to pick another seller and, if you run into ANY issue, RETURN THE ELECTRONIC DEALS PRODUCT IMMEDIATELY. Rate them 1 star. As of this point, I do not trust them and don't think you should either. Also, if you have suggestions for another more credible retailer please share it with me in the comments so I can find a new working phone!",237,"Apple"
"75","B01CR1FQMG",5,"true","I'm going to do a blunt review: 1. The phone came in three days, which was an awesome surprise because it had originally said 7. 2. The phone is looks new. No scratches, no dents. 3. It didn't come charged and booted up in about 5 minutes after plugging it in. 4. The phone WAS unlocked and the original language preference was set to Spanish. Aha. 5. It took a bit of ""oomf"" to open the sim card tray. I was a tad nervous after multiple attempts, but I pushed just a bit harder on the last try and the tray basically fell out. 6. About the battery: My battery health is at 81%. I've used it for about 3 hours at a rapid pace, downloading apps, setting stuff up -- and it did drain a tad, but I wouldn't expect anything different. I can bet money that it'll stay charged for at least another 4-5 hours with minimal usage. For anyone complaining about the battery, it's because of one or both reasons: A. You're simply glued to it and won't put it down. B. You have notifications on for everything, maybe maximum brightness, maybe multiple widgets? I highly recommend keeping these off, but I can't speak for everyone. What I do know is this: If you NEED all of those things, I'd recommend replacing the battery with something new. You can grab a DIY replacement for about $20 - you do NOT need to go to Apple for their specific battery. If you're like me that really could careless about having notifications/multiple widgets/etc on, the battery is literally FINE. 7. The device is extremely responsive and FAST. 8. It looks and feels sleek - was even thinner then I expected. 9. The rose-gold color is beautiful. 10. The device came with 5gb used out of 64gb. After downloading an intense amount of apps, I've used 7.4gb/64. Pretty awesome to not have to worry about space! 11. I think the price-point is fantastic for what you're getting. Yes, in about 2 years, updates will stop releasing on this model phone. However, considering how little malware lingers on iOS, I think it's safe to say the phone will last as long as you take care of it. 12. The camera is gorgeous, and the front-facing camera is one of the best I've seen to date. 13. The headphone jack works, the speakers work, the thumbprint lock works. 14. The phone is compatible with T-Mobile and AT&T. I'm really unsure about the others. 15. Don't go crazy over the negative reviews. I was starting to psyche myself out and almost didn't buy it, but i'm happy I did. Should anything not be up-to-par, I'm sure it's either fixable or returnable.",40,"Apple"
"76","B01CR1FQMG",1,"true","This will be the 3rd iPhone 6s I have had to return for being defective! I am so sick of starting over with a new phone. Every iPhone was sold through Electronic Deals and this crap is unacceptable. I continue to purchase the same phone through the same vendor because i love the iPhone, it is priced reasonably and they are the lowest cost but this is not an option! I feel as though I should get some compensation for ALL my time and troubles! This iPhone is by far the worst yet, it freezes up and won’t open links it gets stuck on a letter or number and then won’t type it at all!!! Please make this next transction worth my while, say half price or better yet a complimentary iPhone wouldn’t hurt",209,"Apple"
"77","B01GXAT0CE",5,"true","First,and important when you are considering a refurbished item, the vendor of this phone was Breed. The vendor is all-important, as they are sometimes the refurbisher, other times, they chose the refurbisher. The quality of the repairs and what sorts of phones are passed on to the customer depend on the refurbisher and the vendor. Please, folks, when you order through an Amazon vendor, mention the name of the vendor in your review. This will help other shoppers to identify which vendor you received good or bad products from, and who was responsible. We have had this refurbished 16 gb iPhone se for two weeks now, and it is an excellent replacement for my husband’s iPhone 5, which he had lost (the previous phone showed up behind the bed in a motel room we had stayed in, after nearly a week, so we were able to use the sim from our previous phone). The se model phone is a wonderful replacement, and was in like-new condition, with a Verizon sticker on the back. We took it to t-mobile to be sure it would update and transfer all settings etc from the previous phone, and the CSR could not have been more gracious and helpful. After two weeks, it is clear, the condition and performance of the phone are as good as the phone’s appearance. It arrived with a new, non-Apple charger and cable, but that is fine, we still have the charger from the previous phone, and have replaced our cables with lifetime warranty Anker cables (also available on Amazon - read the reviews). We are pleased with this phone, and would not hesitate to order refurbished equipment again from this vendor. I will mention, our iPhone 5 is still in great condition, after 4 years. It really does help to get a good case and screen covers for the phone, as they provide excellent protection from the inevitable bumps and falls.",76,"Apple"
"78","B01GXAT0CE",1,"true","The product came in a beaten up box, came locked AT&T, and still in an otter box case. It seems like it has been stolen, and immediately sold online. The phone isn't even reset or anything; personal phone calls, messages, photos and everything is still on the phone. Not sure exactly why products aren't being checked before they're sold. Definitely proved the first hand experience of buying an ""unlocked refurbished phone"" isn't trustable. Would not recommend taking the risk of buying something like this.",990,"Apple"
"79","B01GXAT0CE",1,"true","Phone arrived with a number of damages: a crack in the screen, the top right corner damaged and separating from the body, and dents and scrapes on all corners. Completely unacceptable ""refurbished"" condition.",30,"Apple"
"80","B01GXAT0CE",2,"true","Solid phone with minor scratched on the back but I can deal with that. Why I gave it two stars was that Touch ID doesn't work. I don't know if they replaced the home button that wasn't the original from the phone I got, but it is such a buzz kill. I emailed the seller and hopefully there can we a way to fix this. if there is I'll change my review to five stars. But until then I'm sticking to two. If you want a FULLY functioning iPhone you should probably buy one from a different seller. Just my two cents. UPDATE #1: I sent out an email to Blutek and I did not get a reply. Even worse, the speaker blasts static for a brief moment when I raise the volume. It only happened once and hopefully it doesn't happen again. UPDATE #2: Called the original seller and no one picked up. Emailed the seller and didn't get a reply also so I turned to Amazon for help. Got a partial refund ($44) so I can fix it from an apple store. It will cover half but at this point but I just want a ""fully"" functioning iPhone at this point so I pay the rest out of pocket. Not buying from Bluetek again.",31,"Apple"
"81","B01GXAT0CE",5,"true","This phone was about half the price of a new IPhone SE, and replaced one that I bought that was run over by a semi truck (long story.) It included a wall charger and phone cord (it didn't include headphones), and a brand new looking IPhone. It only had 1 minor scratch on the back of the phone. However, since it is a refurbished item, I would think the quality can vary from device to device. WARNING: As it is a used item, I would recommend THOROUGHLY inspecting the item. Running screen checks, a battery capacity test, checking for water damage, checking the IMEI, looking to see if the seller has a high rating, the works. (if any of that sounds confusing, just look up those terms to check out what they mean. It takes about 15 minutes or less to perform your total check, but you save literally 100's of dollars. If that sounds like a lot of work, think of it as paying yourself $200 for 15 minutes of work! If you make $600 an hour, sure, buy a new phone. If not, there's no reason not to get this one!) If your phone passes your inspections, great! you just banked a few hundred dollars and have a shiny, new-to-you phone to use. In the unlikely event the IPhone ISN'T up to spec, simply contact the seller. You get 90 days to solve the problem, so you can return it if theres a problem a few months down the road. My experience was fantastic, and I would recommend it to anyone in the market for a new phone",188,"Apple"
"82","B01GXAT0CE",5,"true","I wanted a second phone as a backup to my iPhone SE. So I decided to buy another one just like it. The SE is just the right size and performance for me, but sadly they have discontinued the model. I found the 64gb Space Gray Unlocked unit as a refurbished product at a good price from a seller called MyWit. It was a Prime item fulfilled by Amazon which I always look for. I had heard some horror stories about buying ""refurbished"" phones, so I contacted the seller with some questions. These were answered promptly and courteously, even though it was the weekend. Based on the contact with the seller, I made the purchase on a Sunday. My phone arrived on Tuesday afternoon, and I was surprised to find that it was in a sealed Verizon carton that said ""Certified Pre-Owned"". Everything inside looked new, and was wrapped in plastic and shipped with plastic film on it to protect the screen. I could not find a single mark on it that would indicate it was used. It came with a genuine Apple charging cord/power adapter. I had some concerns about whether it was really unlocked or not since it came from Verizon, and whether or not it would work on AT&T since my carrier is GSM and not CDMA. The seller had assured me the phone would work with either. I also wanted a second phone I could use when I go overseas. I'm a phone dummy. I know how to talk and text on them and not much more, but I followed the on-screen prompts on power up and simply placed the new phone next to my existing iPhone. In about 45 minutes the new phone had updated itself to the latest IOS version and transferred everything from my old phone, leaving all my things intact on my original phone. Very cool. Then the final test was to see if it was really unlocked. I put my AT&T SIM card from my original phone in the new phone, and at first it said ""No Service"" and I was disappointed. But in less than 30 seconds, the phone found service on AT&T and I was able to make a call. So, the phone really was unlocked, and worked on a GSM carrier. Excellent! So far I am incredibly pleased with how this worked out and with the seller. I paid $179.99 for the phone on Prime, which I think is incredibly fair given its condition and the fact that I paid more than $500 for the same phone just 2 years ago. If anything changes in further testing I'll update my review.",93,"Apple"
"83","B01GXAT0CE",1,"true","First the phone was not unlocked, as advertised, which meant I had to pay to unlock it. Then it started having some issues to various programs, which would not open nor would it let me delete them to see if I could reinstall them (like skype, chrome, safari, and others). Then it would not give me an option to answer calls (phone, skype, or whatsapp). Even after trying to reset it (in full, network settings, phone settings) it would work for a bit and then do that again. In short, now I tried to factory reset after saving what I had on it, and now it doesn't even want to let me access it. In short, now I have to go to a technical service provider to see if it even is going to work at all.",47,"Apple"
"84","B01GXAT0CE",1,"true","I wish I could give it negative stars. I bought this pos phone for my boyfriend for Christmas. It came quickly and looked/worked nicely. Took it to Verizon to get it activated, apparently the phone we received is on a STOLEN PHONE LIST. I was so embarrassed. They asked me where we got the phone ect as though we were criminals. Thank you so much for ruining my Christmas present for my boyfriend, embarrassing me and wasting a lot of my time.",210,"Apple"
"85","B01GXAT0CE",1,"true","Apple has the badest Support I have ever seen! This device is locked and I have the proof that I bought it here at Amazon with an invoice. I can't use this phone because APPLE didn't allow it! How is that? And they don't care about if you have a proof that this is my property. Be careful when you buying Apple products, Apple still owns ist and apple is only alowing you to use theri stuff. They won't help even you have a proof that this is your property! No contact by support phone and the mail support takes 7 to 10 day each answer!",67,"Apple"
"86","B01GXAT0CE",1,"true","Sorry, this video is unsupported on this browser.  The phone worked fine until I had to charge it. Once it was fully charged, it started glitching out. It would crash, then cycle through the boot process indefinitely without success. Occasionally (after up to 1.5 hrs of cycling - see video for example), it would boot up and I would get it unlocked, only to have it crash as soon as it had to process a simple request (like receiving a text message or opening Settings). I couldn't connect it to my computer long enough to back up my data. I also couldn't get it to connect to iCloud to turn off Find My iPhone so I could erase it. I had to log into my iCloud from a friend's device and report the phone as missing/stolen and wipe it remotely so I could return it. If I hadn't been tech savvy enough to do that, I'm sure I would have had to return it with all my data still on it. I hate to say it, but it felt like an information hack/identity theft move to me. DON'T BUY REFURBISHED FROM THIRD PARTY SELLERS --- EVEN IF THEY'RE BACKED BY AMAZON. (Note: I purchased it from Platinum Deals - have reviewed seller as well.)",171,"Apple"
"87","B01JAWWVXW",5,"true","Looks exactly like new",NA,"Apple"
"88","B01JAWWVXW",5,"true","Best Ever",NA,"Apple"
"89","B01JAWWVXW",5,"true","👍🏽",NA,"Apple"
"90","B01JAWWVXW",5,"true","Good phone loved the color so excited awesome price",NA,"Apple"
"91","B01JAWWVXW",1,"true","When I read the details of the phone it was suppose to be brand new but this wasn't the case.The bottom of the phone was dirty with wear and tear marks around the edges they could at least clean it before selling. I'm so disappointed especially with the diet in the speaker area and headphone areas. Forget the lie of being brand new. It was used and I'm upset!!",2,"Apple"
"92","B01JAWWVXW",5,"true","Phone is everything and more I could have asked for.",NA,"Apple"
"93","B01JAWWVXW",5,"true","I love this phone. It is in perfect condition. Not a scratch anywhere. It works great and really enjoying it.",NA,"Apple"
"94","B01JAWWVXW",4,"true","I’ve had my phone for almost a year now and it doesn’t give me any problems.",NA,"Apple"
"95","B01JAWWVXW",5,"true","Phone looks brand new and work great!",NA,"Apple"
"96","B01JAWWVXW",5,"true","I, got a iPhone 6s plus for my daughter for Christmas. It was in great shape.I got her a iPhone 5s last year fo r Christmas from deal Fisher and that phone was great as well.",NA,"Apple"
"97","B01JAWWVXW",1,"true","I got the phone but it was full of “other” data and I can’t even download anything, is there a way to fix that? I’ve reset the phone 4 times now",NA,"Apple"
"98","B01JAWWVXW",1,"true","Had a virus of some sort, doesn’t work and calls people on its own. Really needed this for work and it’s cost us a lot more than just the cost of the phone",1,"Apple"
"99","B01JAWWVXW",4,"true","No problem with phone",1,"Apple"
"100","B01JAWWVXW",5,"true","I got exactly what I ordered. An unlocked iPhone 6s Plus. I am extremely happy.",NA,"Apple"
"101","B01JAWWVXW",5,"true","Was nervous buying this porduct, once received I was impressed. Phone is like brand new!",NA,"Apple"
"102","B01JAWWVXW",4,"true","I love the phone so far. The only issue is that my SIM card won’t work but I’m not sure if that’s becasue of the phone. It’s in great condition and I even reviewed a very nice phone case along with the phone and charger. It shipped very fast. It came in about 3 days which is amazing.",NA,"Apple"
"103","B01JAWWVXW",5,"true","Great for the price",1,"Apple"
"104","B01JAWWVXW",1,"true","My iphone 6 s plus just stop working and the battery is not charging! I purchased on march 4th 2018!!",NA,"Apple"
"105","B01JAWWVXW",5,"true","Excellent phone",NA,"Apple"
"106","B01JAWWVXW",5,"true","The phone came just as expected! Works AMAZING , using it right now was kinda iffy about the product the way the packaging came, but it was worth it at the end of the day. Would DEFINITELY RECOMMEND!",NA,"Apple"
"107","B01JAWWVXW",1,"true","Don't buy my screen works terrible I'm about to send it back to get my money back",1,"Apple"
"108","B01JAWWVXW",5,"true","Lamejor",NA,"Apple"
"109","B01JAWWVXW",5,"true","This phone was great until i went to get it cut on and they said it wouldn't support my carrier when in the description it CLEARLY said it was unlocked... now i have to return it and struggle to find ANOTHER phone !!!",NA,"Apple"
"110","B01JAWWVXW",5,"true","It worked fine!",NA,"Apple"
"111","B01JAWWVXW",5,"true","No problems. My daughter loves it.",NA,"Apple"
"112","B01JAWWVXW",5,"true","in perfect condition the phone, 100% reliable, the battery in perfect condition, no scratch, and I recommend it. Excellent",NA,"Apple"
"113","B01JAWWVXW",5,"true","Excelente todo correctic",7,"Apple"
"114","B01JAWWVXW",5,"true","So far so good. No problems",NA,"Apple"
"115","B01JAWWVXW",5,"true","Excellent condition",NA,"Apple"
"116","B01JAWWVXW",5,"true","This refurbished phone is as good as new- why spend additional bucks on new? Fully satisfied and happy to see the condition and performance of this phone and recommend Chubbiestech - thumbs-up.",1,"Apple"
"117","B01JAWWVXW",5,"true","I've never had an issue with a CR device, whether it's been a tablet or phone, and I love it! Definitely worth the price, if you don't want to pay $600+ for a 6s Plus iPhone.",NA,"Apple"
